"Column 0","ShipMethodID","ShipToAddressID","TerritoryID"
"44510","5","1103","1"
"44511","5","864","1"
"44513","5","848","1"
"44514","5","1099","1"
"44516","5","841","1"
"44523","5","840","1"
"44540","5","884","1"
"44541","5","892","1"
"44554","5","890","1"
"44561","5","869","1"
"44563","5","880","1"
"44567","5","1054","1"
"44570","5","857","1"
"44572","1","18007","1"
"44576","1","26952","1"
"44577","1","13949","1"
"44584","1","12389","1"
"44585","1","23952","1"
"44586","1","23727","1"
"44599","1","25044","1"
"44606","1","14326","1"
"44613","1","18728","1"
"44615","1","13157","1"
"44616","1","13945","1"
"44617","1","27677","1"
"44637","1","13924","1"
"44639","1","14531","1"
"44647","1","23080","1"
"44692","1","29527","1"
"44700","1","28362","1"
"44701","1","16591","1"
"44705","1","16957","1"
"44706","1","17890","1"
"44714","1","15611","1"
"44720","1","15509","1"
"44724","1","13714","1"
"44731","1","23387","1"
"44736","1","19407","1"
"44741","5","843","1"
"44743","5","863","1"
"44762","5","1036","1"
"44771","5","842","1"
"44788","5","1017","1"
"44792","5","835","1"
"44794","5","891","1"
"44796","5","1061","1"
"44819","1","13106","1"
"44820","1","16262","1"
"44821","1","18746","1"
"44827","1","17155","1"
"44829","1","14330","1"
"44839","1","25999","1"
"44845","1","29741","1"
"44856","1","19282","1"
"44868","1","16927","1"
"44878","1","12264","1"
"44879","1","21124","1"
"44887","1","13195","1"
"44888","1","28946","1"
"44893","1","14157","1"
"44896","1","27754","1"
"44919","1","14879","1"
"44924","1","27896","1"
"44931","1","24177","1"
"44936","1","20825","1"
"44938","1","13160","1"
"44939","1","29179","1"
"44953","1","14409","1"
"44970","1","26370","1"
"44971","1","17593","1"
"44972","1","24985","1"
"44975","1","13416","1"
"44976","1","15949","1"
"44989","1","20270","1"
"44996","1","12196","1"
"44997","1","23137","1"
"45010","1","11419","1"
"45012","1","14273","1"
"45017","1","14259","1"
"45026","1","15898","1"
"45027","1","28928","1"
"45034","1","12080","1"
"45035","1","24638","1"
"45041","5","894","1"
"45042","5","876","1"
"45043","5","849","1"
"45049","5","855","1"
"45050","5","895","1"
"45064","5","889","1"
"45068","5","871","1"
"45080","1","27432","1"
"45098","1","21275","1"
"45099","1","13627","1"
"45103","1","23378","1"
"45114","1","22939","1"
"45116","1","15321","1"
"45117","1","12711","1"
"45121","1","28486","1"
"45127","1","13803","1"
"45131","1","13173","1"
"45133","1","24145","1"
"45148","1","12968","1"
"45150","1","20098","1"
"45151","1","25978","1"
"45152","1","11909","1"
"45176","1","18580","1"
"45189","1","17315","1"
"45191","1","12336","1"
"45215","1","19705","1"
"45217","1","15964","1"
"45218","1","18720","1"
"45220","1","17405","1"
"45222","1","21730","1"
"45227","1","16083","1"
"45230","1","13193","1"
"45235","1","18607","1"
"45240","1","17007","1"
"45242","1","25204","1"
"45255","1","17431","1"
"45259","1","27949","1"
"45260","1","22160","1"
"45261","1","24272","1"
"45263","1","17586","1"
"45267","5","862","1"
"45273","5","851","1"
"45274","5","1104","1"
"45283","5","832","1"
"45292","5","1103","1"
"45294","5","1099","1"
"45295","5","864","1"
"45296","5","848","1"
"45303","5","840","1"
"45318","5","884","1"
"45320","5","892","1"
"45336","5","869","1"
"45338","5","880","1"
"45342","5","1054","1"
"45344","5","857","1"
"45368","1","18254","1"
"45373","1","13575","1"
"45382","1","19598","1"
"45383","1","24758","1"
"45385","1","12249","1"
"45387","1","11676","1"
"45388","1","16531","1"
"45404","1","19321","1"
"45438","1","17656","1"
"45441","1","28921","1"
"45442","1","15657","1"
"45446","1","18857","1"
"45471","1","18257","1"
"45478","1","24789","1"
"45486","1","17289","1"
"45500","1","23529","1"
"45501","1","24313","1"
"45518","5","843","1"
"45521","5","863","1"
"45542","5","1036","1"
"45549","5","842","1"
"45564","5","1017","1"
"45570","5","835","1"
"45572","5","1061","1"
"45581","1","17526","1"
"45583","1","14790","1"
"45594","1","27221","1"
"45598","1","14408","1"
"45603","1","12418","1"
"45604","1","28569","1"
"45610","1","29499","1"
"45611","1","14009","1"
"45613","1","15797","1"
"45626","1","28469","1"
"45636","1","22243","1"
"45637","1","18240","1"
"45657","1","12589","1"
"45670","1","21972","1"
"45686","1","23685","1"
"45687","1","21001","1"
"45700","1","25147","1"
"45717","1","14922","1"
"45734","1","12452","1"
"45750","1","27545","1"
"45754","1","15296","1"
"45778","1","26965","1"
"45782","5","849","1"
"45783","5","876","1"
"45789","5","895","1"
"45790","5","855","1"
"45804","5","889","1"
"45808","5","871","1"
"45821","1","25571","1"
"45824","1","18797","1"
"45828","1","15293","1"
"45833","1","22113","1"
"45835","1","28473","1"
"45837","1","15701","1"
"45844","1","27987","1"
"45855","1","18344","1"
"45867","1","26737","1"
"45873","1","18011","1"
"45882","1","18916","1"
"45883","1","14541","1"
"45884","1","26151","1"
"45897","1","23622","1"
"45919","1","12559","1"
"45921","1","18407","1"
"45928","1","28241","1"
"45933","1","21545","1"
"45954","1","22280","1"
"45955","1","15542","1"
"45974","1","27656","1"
"45984","1","15828","1"
"45988","1","13974","1"
"46000","1","12444","1"
"46018","1","13331","1"
"46025","5","862","1"
"46030","5","851","1"
"46032","5","1104","1"
"46042","5","832","1"
"46051","5","1099","1"
"46052","5","864","1"
"46053","5","848","1"
"46060","5","840","1"
"46077","5","884","1"
"46080","5","892","1"
"46092","5","890","1"
"46098","5","869","1"
"46100","5","880","1"
"46102","5","1054","1"
"46105","5","857","1"
"46109","1","24907","1"
"46111","1","14016","1"
"46145","1","14342","1"
"46149","1","22496","1"
"46163","1","25535","1"
"46165","1","20223","1"
"46172","1","16491","1"
"46180","1","21979","1"
"46186","1","13354","1"
"46195","1","12437","1"
"46196","1","29844","1"
"46246","1","25086","1"
"46258","1","21968","1"
"46259","1","15510","1"
"46260","1","26750","1"
"46261","1","21189","1"
"46265","1","15683","1"
"46272","1","12036","1"
"46279","1","19718","1"
"46280","1","26825","1"
"46284","1","28976","1"
"46288","1","14419","1"
"46289","1","15353","1"
"46297","1","11535","1"
"46302","1","21803","1"
"46313","1","24752","1"
"46315","1","17729","1"
"46321","1","25877","1"
"46322","5","847","1"
"46323","5","843","1"
"46327","5","863","1"
"46348","5","1036","1"
"46356","5","842","1"
"46372","5","1017","1"
"46379","5","835","1"
"46381","5","891","1"
"46382","5","1061","1"
"46406","1","24435","1"
"46431","1","25878","1"
"46445","1","21136","1"
"46446","1","28015","1"
"46452","1","14676","1"
"46466","1","29748","1"
"46467","1","28687","1"
"46470","1","11955","1"
"46476","1","15410","1"
"46484","1","13052","1"
"46492","1","25817","1"
"46493","1","23144","1"
"46499","1","21065","1"
"46500","1","16553","1"
"46503","1","19787","1"
"46516","1","21504","1"
"46529","1","25224","1"
"46531","1","21552","1"
"46544","1","15920","1"
"46546","1","23830","1"
"46547","1","16462","1"
"46548","1","26089","1"
"46549","1","24318","1"
"46558","1","24991","1"
"46565","1","14758","1"
"46567","1","13761","1"
"46568","1","11796","1"
"46577","1","27080","1"
"46578","1","15571","1"
"46582","1","25598","1"
"46586","1","18132","1"
"46587","1","12188","1"
"46591","1","21445","1"
"46593","1","28278","1"
"46609","5","894","1"
"46611","5","849","1"
"46612","5","877","1"
"46613","5","990","1"
"46618","5","860","1"
"46619","5","855","1"
"46643","5","865","1"
"46646","5","9","1"
"46647","5","889","1"
"46649","5","875","1"
"46650","5","1105","1"
"46667","5","904","1"
"46679","1","14037","1"
"46688","1","16461","1"
"46705","1","27684","1"
"46714","1","17424","1"
"46735","1","19068","1"
"46740","1","11711","1"
"46745","1","29774","1"
"46747","1","179","1"
"46757","1","25833","1"
"46762","1","21148","1"
"46772","1","26398","1"
"46773","1","23235","1"
"46775","1","14719","1"
"46781","1","29780","1"
"46784","1","28201","1"
"46790","1","20382","1"
"46791","1","22288","1"
"46792","1","15912","1"
"46793","1","25944","1"
"46802","1","23131","1"
"46805","1","23555","1"
"46811","1","12255","1"
"46812","1","25860","1"
"46816","1","29427","1"
"46828","1","12126","1"
"46831","1","22313","1"
"46837","1","23599","1"
"46841","1","18041","1"
"46857","1","13557","1"
"46858","1","20845","1"
"46867","1","29639","1"
"46879","1","12041","1"
"46880","1","19528","1"
"46892","1","13232","1"
"46896","1","21805","1"
"46906","1","19348","1"
"46907","1","13093","1"
"46912","1","12571","1"
"46915","1","11652","1"
"46922","1","28238","1"
"46924","1","17770","1"
"46944","5","1104","1"
"46957","5","859","1"
"46958","5","1008","1"
"46966","5","996","1"
"46967","5","886","1"
"46972","5","1099","1"
"46973","5","864","1"
"46974","5","846","1"
"46976","5","297","1"
"46978","5","839","1"
"46990","5","840","1"
"47005","5","903","1"
"47033","5","870","1"
"47036","5","897","1"
"47043","5","890","1"
"47051","5","869","1"
"47054","5","880","1"
"47057","5","1054","1"
"47066","5","857","1"
"47070","1","15200","1"
"47074","1","28259","1"
"47078","1","20306","1"
"47087","1","19609","1"
"47088","1","27893","1"
"47102","1","20467","1"
"47103","1","17130","1"
"47105","1","23943","1"
"47124","1","25922","1"
"47131","1","20593","1"
"47132","1","22046","1"
"47134","1","28763","1"
"47167","1","28131","1"
"47168","1","21373","1"
"47177","1","21237","1"
"47178","1","29423","1"
"47182","1","28922","1"
"47194","1","20429","1"
"47195","1","13869","1"
"47201","1","16790","1"
"47202","1","21810","1"
"47216","1","22655","1"
"47225","1","26878","1"
"47229","1","12341","1"
"47247","1","24312","1"
"47249","1","11615","1"
"47259","1","17588","1"
"47260","1","22844","1"
"47261","1","29447","1"
"47287","1","19358","1"
"47288","1","15896","1"
"47289","1","13058","1"
"47297","1","18233","1"
"47298","1","20161","1"
"47299","1","26478","1"
"47301","1","25273","1"
"47311","1","17835","1"
"47316","1","15374","1"
"47321","1","25262","1"
"47322","1","19393","1"
"47327","1","17219","1"
"47329","1","18424","1"
"47342","1","20678","1"
"47349","5","847","1"
"47367","5","902","1"
"47368","5","906","1"
"47382","5","836","1"
"47385","5","874","1"
"47387","5","1036","1"
"47403","5","185","1"
"47442","5","891","1"
"47443","5","835","1"
"47444","5","1061","1"
"47448","5","887","1"
"47452","5","858","1"
"47472","1","29434","1"
"47506","1","16999","1"
"47507","1","27479","1"
"47515","1","17008","1"
"47523","1","20469","1"
"47531","1","14950","1"
"47535","1","26193","1"
"47536","1","19677","1"
"47537","1","21282","1"
"47538","1","16735","1"
"47550","1","13288","1"
"47557","1","23085","1"
"47580","1","28836","1"
"47583","1","24229","1"
"47585","1","23223","1"
"47586","1","25895","1"
"47589","1","12033","1"
"47590","1","21726","1"
"47608","1","15668","1"
"47630","1","24460","1"
"47631","1","27681","1"
"47640","1","19616","1"
"47665","5","877","1"
"47666","5","849","1"
"47667","5","990","1"
"47671","5","860","1"
"47672","5","855","1"
"47688","5","881","1"
"47694","5","865","1"
"47695","5","9","1"
"47697","5","1101","1"
"47698","5","889","1"
"47699","5","1105","1"
"47701","5","875","1"
"47719","5","904","1"
"47722","5","1096","1"
"47748","1","14440","1"
"47762","1","22926","1"
"47765","1","17144","1"
"47806","1","25476","1"
"47813","1","19728","1"
"47818","1","21996","1"
"47832","1","16137","1"
"47838","1","19492","1"
"47850","1","27672","1"
"47851","1","17176","1"
"47853","1","27053","1"
"47860","1","29374","1"
"47863","1","15559","1"
"47874","1","19335","1"
"47922","1","17110","1"
"47948","1","20865","1"
"47970","5","1104","1"
"47982","5","856","1"
"47985","5","1008","1"
"47986","5","859","1"
"47991","5","996","1"
"47992","5","886","1"
"47997","5","297","1"
"47998","5","864","1"
"47999","5","1099","1"
"48001","5","846","1"
"48014","5","840","1"
"48029","5","903","1"
"48057","5","870","1"
"48058","5","897","1"
"48060","5","905","1"
"48064","5","890","1"
"48078","5","869","1"
"48079","5","880","1"
"48083","5","1054","1"
"48087","5","857","1"
"48094","1","18484","1"
"48105","1","27698","1"
"48109","1","20177","1"
"48112","1","24553","1"
"48126","1","21614","1"
"48132","1","26901","1"
"48145","1","18038","1"
"48162","1","12032","1"
"48169","1","26279","1"
"48172","1","22739","1"
"48173","1","20868","1"
"48181","1","13239","1"
"48189","1","15347","1"
"48200","1","12846","1"
"48205","1","13344","1"
"48209","1","24972","1"
"48217","1","26767","1"
"48222","1","28305","1"
"48224","1","17140","1"
"48230","1","17768","1"
"48232","1","20111","1"
"48235","1","20608","1"
"48241","1","29370","1"
"48254","1","28587","1"
"48256","1","15831","1"
"48266","1","27305","1"
"48279","1","13379","1"
"48285","1","22645","1"
"48289","5","847","1"
"48294","5","863","1"
"48308","5","906","1"
"48310","5","902","1"
"48322","5","836","1"
"48326","5","874","1"
"48328","5","1036","1"
"48347","5","185","1"
"48381","5","835","1"
"48383","5","891","1"
"48385","5","1061","1"
"48387","5","887","1"
"48390","5","858","1"
"48404","1","22686","1"
"48414","1","22887","1"
"48416","1","29577","1"
"48428","1","18447","1"
"48431","1","25714","1"
"48436","1","28120","1"
"48442","1","27006","1"
"48467","1","23746","1"
"48480","1","18338","1"
"48494","1","11873","1"
"48497","1","21362","1"
"48507","1","16","1"
"48525","1","12797","1"
"48529","1","28449","1"
"48536","1","21000","1"
"48552","1","21876","1"
"48554","1","17610","1"
"48573","1","25310","1"
"48574","1","16614","1"
"48581","1","20290","1"
"48594","1","13580","1"
"48604","1","12979","1"
"48605","1","22578","1"
"48608","1","19518","1"
"48616","1","23951","1"
"48630","1","11822","1"
"48645","1","23049","1"
"48646","1","25255","1"
"48647","1","28125","1"
"48676","1","14452","1"
"48695","1","21762","1"
"48732","5","855","1"
"48741","5","865","1"
"48742","5","9","1"
"48743","5","1101","1"
"48746","5","889","1"
"48747","5","875","1"
"48749","5","1105","1"
"48756","5","895","1"
"48757","5","849","1"
"48765","5","990","1"
"48782","5","871","1"
"48789","5","904","1"
"48797","1","17557","1"
"48801","1","14349","1"
"48827","1","23558","1"
"48843","1","21319","1"
"48844","1","28751","1"
"48847","1","25289","1"
"48851","1","29263","1"
"48852","1","17423","1"
"48860","1","13039","1"
"48873","1","26281","1"
"48900","1","29832","1"
"48905","1","26126","1"
"48907","1","26494","1"
"48914","1","20380","1"
"48927","1","12790","1"
"48928","1","23921","1"
"48933","1","14530","1"
"48946","1","21060","1"
"48954","1","18384","1"
"48960","1","17957","1"
"48968","1","15730","1"
"48978","1","26728","1"
"48996","1","24156","1"
"49013","1","27983","1"
"49021","1","14163","1"
"49033","1","23404","1"
"49043","5","851","1"
"49051","5","856","1"
"49053","5","859","1"
"49054","5","297","1"
"49059","5","840","1"
"49081","5","892","1"
"49092","5","846","1"
"49095","5","1104","1"
"49101","5","886","1"
"49105","5","1099","1"
"49107","5","1008","1"
"49112","5","864","1"
"49114","5","996","1"
"49136","5","870","1"
"49142","5","897","1"
"49143","5","905","1"
"49150","5","890","1"
"49161","5","880","1"
"49163","5","1054","1"
"49167","5","857","1"
"49172","1","23915","1"
"49177","1","20681","1"
"49178","1","15097","1"
"49188","1","17582","1"
"49212","1","28440","1"
"49223","1","26786","1"
"49224","1","11886","1"
"49231","1","14992","1"
"49232","1","26642","1"
"49233","1","12","1"
"49234","1","24101","1"
"49243","1","19783","1"
"49255","1","15470","1"
"49269","1","18095","1"
"49286","1","18631","1"
"49300","1","23887","1"
"49317","1","13774","1"
"49321","1","12625","1"
"49349","1","23181","1"
"49359","1","13475","1"
"49367","1","12679","1"
"49368","1","23648","1"
"49369","1","27729","1"
"49397","1","17287","1"
"49428","1","26799","1"
"49449","5","863","1"
"49464","5","185","1"
"49493","5","906","1"
"49494","5","902","1"
"49497","5","1061","1"
"49500","5","836","1"
"49503","5","1036","1"
"49539","5","835","1"
"49543","5","891","1"
"49544","5","887","1"
"49548","5","858","1"
"49560","1","22247","1"
"49566","1","25570","1"
"49584","1","21929","1"
"49592","1","12173","1"
"49593","1","26045","1"
"49600","1","18019","1"
"49602","1","27398","1"
"49609","1","19283","1"
"49623","1","21943","1"
"49635","1","29743","1"
"49656","1","14831","1"
"49658","1","13451","1"
"49681","1","18981","1"
"49689","1","23955","1"
"49707","1","26303","1"
"49723","1","12678","1"
"49734","1","12741","1"
"49735","1","29792","1"
"49739","1","11481","1"
"49748","1","17461","1"
"49768","1","29381","1"
"49769","1","13125","1"
"49796","1","29696","1"
"49815","1","27570","1"
"49817","1","23143","1"
"49826","5","849","1"
"49829","5","860","1"
"49844","5","865","1"
"49846","5","11","1"
"49847","5","9","1"
"49849","5","889","1"
"49850","5","875","1"
"49852","5","1105","1"
"49858","5","877","1"
"49861","5","990","1"
"49863","5","894","1"
"49866","5","855","1"
"49875","5","1101","1"
"49883","5","871","1"
"49889","5","904","1"
"49903","1","21214","1"
"49904","1","18101","1"
"49908","1","26150","1"
"49921","1","17020","1"
"49931","1","20109","1"
"49932","1","20061","1"
"49936","1","26408","1"
"49943","1","15506","1"
"49949","1","21478","1"
"49952","1","11729","1"
"49962","1","15261","1"
"49976","1","18349","1"
"49977","1","16564","1"
"49991","1","25070","1"
"49992","1","23755","1"
"49999","1","27014","1"
"50000","1","16720","1"
"50004","1","20051","1"
"50011","1","27711","1"
"50012","1","23696","1"
"50030","1","14875","1"
"50032","1","19052","1"
"50043","1","26697","1"
"50056","1","12427","1"
"50057","1","19275","1"
"50074","1","17066","1"
"50098","1","26244","1"
"50100","1","19927","1"
"50102","1","13613","1"
"50103","1","17689","1"
"50104","1","27796","1"
"50107","1","15760","1"
"50113","1","15214","1"
"50114","1","26354","1"
"50119","1","25534","1"
"50123","1","236","1"
"50136","1","19020","1"
"50146","1","22031","1"
"50148","1","12318","1"
"50163","1","16628","1"
"50186","1","29054","1"
"50206","5","859","1"
"50207","5","1008","1"
"50209","5","886","1"
"50210","5","996","1"
"50215","5","864","1"
"50216","5","297","1"
"50217","5","1099","1"
"50218","5","846","1"
"50227","5","1083","1"
"50240","5","903","1"
"50241","5","851","1"
"50267","5","856","1"
"50270","5","1104","1"
"50287","5","905","1"
"50297","5","870","1"
"50299","5","897","1"
"50305","5","890","1"
"50314","5","880","1"
"50316","5","1054","1"
"50321","5","857","1"
"50325","1","25098","1"
"50330","1","24618","1"
"50344","1","20397","1"
"50351","1","24340","1"
"50354","1","27017","1"
"50362","1","18318","1"
"50372","1","17640","1"
"50387","1","16886","1"
"50391","1","12632","1"
"50392","1","15204","1"
"50393","1","23857","1"
"50395","1","23855","1"
"50419","1","25633","1"
"50427","1","17010","1"
"50428","1","22094","1"
"50444","1","12384","1"
"50451","1","14958","1"
"50474","1","20910","1"
"50478","1","12648","1"
"50479","1","15485","1"
"50486","1","28146","1"
"50496","1","25385","1"
"50497","1","12971","1"
"50520","1","27794","1"
"50521","1","16953","1"
"50524","1","15504","1"
"50525","1","21578","1"
"50529","1","12795","1"
"50539","1","21830","1"
"50573","1","25710","1"
"50587","1","19155","1"
"50596","1","24420","1"
"50598","1","12649","1"
"50605","1","21866","1"
"50618","1","15527","1"
"50633","1","19597","1"
"50641","1","28339","1"
"50651","1","12028","1"
"50669","5","906","1"
"50671","5","902","1"
"50678","5","1036","1"
"50693","5","185","1"
"50715","5","874","1"
"50718","5","836","1"
"50750","5","835","1"
"50754","5","1061","1"
"50758","5","858","1"
"50760","1","26970","1"
"50766","1","19766","1"
"50791","1","24153","1"
"50802","1","15355","1"
"50825","1","27838","1"
"50845","1","28243","1"
"50846","1","29400","1"
"50853","1","12505","1"
"50854","1","22273","1"
"50855","1","14612","1"
"50860","1","19697","1"
"50866","1","27013","1"
"50891","1","25172","1"
"50905","1","15832","1"
"50916","1","12959","1"
"50935","1","12328","1"
"50952","1","28433","1"
"50965","1","23707","1"
"50985","1","18400","1"
"50995","1","21042","1"
"51004","1","17238","1"
"51006","1","19436","1"
"51017","1","29040","1"
"51030","1","25309","1"
"51038","1","21329","1"
"51046","1","17015","1"
"51051","1","13170","1"
"51066","1","12030","1"
"51076","1","26889","1"
"51089","5","849","1"
"51093","5","893","1"
"51097","5","895","1"
"51123","5","865","1"
"51127","5","889","1"
"51128","5","875","1"
"51136","5","860","1"
"51138","5","882","1"
"51145","5","904","1"
"51146","5","888","1"
"51148","5","845","1"
"51163","5","871","1"
"51164","5","9","1"
"51167","5","1101","1"
"51183","1","12618","1"
"51184","1","17526","1"
"51252","1","17287","1"
"51264","1","27221","1"
"51265","1","14057","1"
"51275","1","20975","1"
"51277","1","25147","1"
"51289","1","13316","1"
"51295","1","29366","1"
"51329","1","21726","1"
"51332","1","26402","1"
"51347","1","15131","1"
"51348","1","28945","1"
"51355","1","20002","1"
"51362","1","24491","1"
"51369","1","14189","1"
"51371","1","13545","1"
"51379","1","27983","1"
"51381","1","19598","1"
"51382","1","26671","1"
"51396","1","13039","1"
"51398","1","20771","1"
"51401","1","13949","1"
"51414","1","27913","1"
"51431","1","17874","1"
"51436","1","222","1"
"51438","1","20803","1"
"51452","1","12918","1"
"51458","1","23517","1"
"51465","1","12574","1"
"51466","1","14293","1"
"51467","1","12907","1"
"51468","1","28469","1"
"51474","1","20808","1"
"51494","1","24460","1"
"51497","1","25248","1"
"51517","1","18333","1"
"51521","1","12389","1"
"51552","1","23404","1"
"51554","1","12589","1"
"51556","1","15557","1"
"51584","1","14297","1"
"51596","1","12820","1"
"51608","1","14163","1"
"51610","1","20556","1"
"51614","1","17008","1"
"51615","1","22880","1"
"51616","1","27259","1"
"51625","1","19716","1"
"51645","1","27729","1"
"51647","1","13303","1"
"51648","1","28949","1"
"51655","1","15755","1"
"51657","1","16761","1"
"51664","1","15730","1"
"51670","1","23283","1"
"51678","1","11676","1"
"51685","1","23217","1"
"51707","5","1008","1"
"51711","5","859","1"
"51712","5","872","1"
"51715","5","996","1"
"51721","5","1099","1"
"51723","5","864","1"
"51726","5","854","1"
"51728","5","297","1"
"51765","5","903","1"
"51783","5","1104","1"
"51789","5","899","1"
"51792","5","851","1"
"51797","5","856","1"
"51800","5","866","1"
"51802","5","839","1"
"51821","5","1054","1"
"51826","5","907","1"
"51830","5","880","1"
"51838","5","870","1"
"51846","5","905","1"
"51859","5","852","1"
"51863","5","897","1"
"51865","5","890","1"
"51880","1","29402","1"
"51889","1","25696","1"
"51893","1","18640","1"
"51911","1","23233","1"
"51912","1","18848","1"
"51915","1","15147","1"
"51920","1","23285","1"
"51924","1","15116","1"
"51932","1","20393","1"
"51935","1","15761","1"
"51938","1","16217","1"
"51939","1","16343","1"
"51958","1","19994","1"
"51959","1","12418","1"
"51981","1","26843","1"
"51982","1","27456","1"
"51992","1","25740","1"
"51994","1","11716","1"
"51996","1","16500","1"
"52004","1","29696","1"
"52015","1","15444","1"
"52036","1","28246","1"
"52038","1","20595","1"
"52039","1","19537","1"
"52044","1","14926","1"
"52054","1","17565","1"
"52055","1","26372","1"
"52058","1","14922","1"
"52062","1","22333","1"
"52066","1","14481","1"
"52076","1","23630","1"
"52077","1","14141","1"
"52081","1","16843","1"
"52082","1","21399","1"
"52087","1","29753","1"
"52090","1","17837","1"
"52093","1","27750","1"
"52095","1","29292","1"
"52105","1","15797","1"
"52123","1","23092","1"
"52131","1","17789","1"
"52132","1","15182","1"
"52135","1","23983","1"
"52147","1","22243","1"
"52172","1","17269","1"
"52173","1","22608","1"
"52174","1","21221","1"
"52179","1","17695","1"
"52180","1","27848","1"
"52182","1","15016","1"
"52188","1","11810","1"
"52189","1","27922","1"
"52208","1","23024","1"
"52225","1","15585","1"
"52227","1","13926","1"
"52228","1","27228","1"
"52229","1","21467","1"
"52230","1","12976","1"
"52236","1","26589","1"
"52238","1","15543","1"
"52239","1","16913","1"
"52251","1","24801","1"
"52264","1","21986","1"
"52265","1","12173","1"
"52267","1","15296","1"
"52283","1","15711","1"
"52284","1","17409","1"
"52320","1","26151","1"
"52321","1","23529","1"
"52322","1","28921","1"
"52326","1","24997","1"
"52334","1","14458","1"
"52337","1","16595","1"
"52339","1","13005","1"
"52343","1","19161","1"
"52344","1","28670","1"
"52345","1","25554","1"
"52350","1","27758","1"
"52376","1","20486","1"
"52379","1","27998","1"
"52384","1","25380","1"
"52388","1","12430","1"
"52402","1","16522","1"
"52429","1","27211","1"
"52431","1","21066","1"
"52432","1","14509","1"
"52433","1","16912","1"
"52435","1","12197","1"
"52436","1","22024","1"
"52445","1","20768","1"
"52459","1","20376","1"
"52471","1","19630","1"
"52496","1","20499","1"
"52501","1","17510","1"
"52502","1","17827","1"
"52514","1","13974","1"
"52521","1","21102","1"
"52547","1","20176","1"
"52560","1","26972","1"
"52562","1","24136","1"
"52570","1","13181","1"
"52572","1","18861","1"
"52587","1","18724","1"
"52594","1","28700","1"
"52609","1","18095","1"
"52610","1","16957","1"
"52617","1","19517","1"
"52631","1","15434","1"
"52632","1","12902","1"
"52636","1","16832","1"
"52656","1","25761","1"
"52661","1","28362","1"
"52663","1","28521","1"
"52688","1","26186","1"
"52690","1","27174","1"
"52691","1","12062","1"
"52692","1","16858","1"
"52714","1","12055","1"
"52721","1","22195","1"
"52735","1","22639","1"
"52737","1","13470","1"
"52742","1","23550","1"
"52744","1","12093","1"
"52758","1","28473","1"
"52759","1","19321","1"
"52765","1","19616","1"
"52788","1","26785","1"
"52794","1","12609","1"
"52795","1","18726","1"
"52798","1","15023","1"
"52801","1","20942","1"
"52803","1","14186","1"
"52804","1","19364","1"
"52805","1","12710","1"
"52823","1","14714","1"
"52827","1","13331","1"
"52834","1","19239","1"
"52855","1","29630","1"
"52857","1","27732","1"
"52858","1","16939","1"
"52861","1","24609","1"
"52874","1","28301","1"
"52878","1","15889","1"
"52879","1","14468","1"
"52894","1","15282","1"
