"Column 0","ShipMethodID","ShipToAddressID","TerritoryID"
"51208","1","27093","8"
"51221","1","14047","8"
"51223","1","24219","8"
"51227","1","16293","8"
"51244","1","16662","8"
"51246","1","26471","8"
"51247","1","16326","8"
"51260","1","23965","8"
"51271","1","21637","8"
"51274","1","20279","8"
"51278","1","29172","8"
"51279","1","28796","8"
"51285","1","26194","8"
"51287","1","26684","8"
"51288","1","16593","8"
"51296","1","21842","8"
"51297","1","28233","8"
"51299","1","12704","8"
"51303","1","15569","8"
"51318","1","17614","8"
"51323","1","18874","8"
"51339","1","16942","8"
"51340","1","29057","8"
"51357","1","18703","8"
"51358","1","22860","8"
"51361","1","19148","8"
"51373","1","14492","8"
"51389","1","25120","8"
"51410","1","21471","8"
"51454","1","15018","8"
"51455","1","18287","8"
"51475","1","22399","8"
"51482","1","11986","8"
"51485","1","21157","8"
"51501","1","25266","8"
"51509","1","28055","8"
"51516","1","16552","8"
"51546","1","29169","8"
"51557","1","25972","8"
"51570","1","26128","8"
"51572","1","23690","8"
"51576","1","11512","8"
"51587","1","26913","8"
"51588","1","19852","8"
"51604","1","15197","8"
"51617","1","17738","8"
"51622","1","28048","8"
"51632","1","24146","8"
"51637","1","11764","8"
"51638","1","22302","8"
"51640","1","25210","8"
"51642","1","15394","8"
"51658","1","23269","8"
"51660","1","12281","8"
"51662","1","14341","8"
"51663","1","19265","8"
"51671","1","23562","8"
"51687","1","12161","8"
"51689","1","23716","8"
"51690","5","752","8"
"51695","5","753","8"
"51697","5","753","8"
"51750","5","718","8"
"51751","5","754","8"
"51753","5","718","8"
"51761","5","727","8"
"51767","5","739","8"
"51805","5","745","8"
"51817","5","748","8"
"51835","5","737","8"
"51837","5","729","8"
"51869","5","748","8"
"51901","1","25745","8"
"51903","1","14804","8"
"51905","1","14051","8"
"51951","1","20995","8"
"51953","1","27272","8"
"51954","1","19829","8"
"51966","1","24395","8"
"51967","1","13468","8"
"52001","1","24448","8"
"52013","1","15402","8"
"52021","1","14636","8"
"52064","1","15249","8"
"52100","1","29146","8"
"52102","1","15689","8"
"52110","1","21463","8"
"52137","1","22295","8"
"52140","1","26521","8"
"52141","1","25275","8"
"52143","1","13399","8"
"52162","1","26219","8"
"52168","1","13452","8"
"52196","1","14114","8"
"52222","1","19502","8"
"52260","1","17796","8"
"52294","1","21585","8"
"52295","1","17830","8"
"52296","1","29738","8"
"52308","1","25770","8"
"52311","1","14853","8"
"52312","1","25205","8"
"52313","1","12751","8"
"52315","1","22234","8"
"52316","1","20581","8"
"52353","1","20401","8"
"52354","1","24210","8"
"52356","1","28156","8"
"52358","1","29291","8"
"52364","1","17295","8"
"52370","1","25075","8"
"52390","1","12193","8"
"52391","1","17671","8"
"52392","1","13116","8"
"52406","1","22157","8"
"52409","1","11923","8"
"52438","1","26002","8"
"52439","1","20149","8"
"52442","1","13222","8"
"52449","1","28819","8"
"52455","1","23372","8"
"52464","1","19855","8"
"52465","1","12453","8"
"52467","1","19216","8"
"52479","1","16381","8"
"52505","1","13380","8"
"52534","1","14320","8"
"52548","1","19966","8"
"52556","1","20747","8"
"52559","1","20512","8"
"52576","1","17393","8"
"52600","1","15814","8"
"52603","1","11603","8"
"52604","1","12159","8"
"52606","1","15145","8"
"52639","1","18050","8"
"52642","1","17524","8"
"52645","1","19366","8"
"52648","1","28158","8"
"52665","1","20721","8"
"52666","1","27460","8"
"52678","1","13424","8"
"52706","1","15323","8"
"52754","1","12390","8"
"52773","1","18676","8"
"52774","1","11422","8"
"52810","1","25982","8"
"52812","1","19729","8"
"52818","1","28538","8"
"52838","1","15995","8"
"52850","1","20230","8"
"52870","1","29390","8"
"52882","1","16266","8"
"52890","1","19159","8"
"52891","1","24831","8"
"52905","1","13118","8"
"52906","1","21808","8"
"52908","1","13187","8"
"52909","1","25679","8"
"52910","1","19657","8"
"52929","1","26890","8"
"52942","1","15547","8"
"52948","1","28354","8"
"52965","1","13314","8"
"52988","1","27842","8"
"52989","1","15694","8"
"52991","1","27418","8"
"53002","1","29332","8"
"53006","1","15124","8"
"53036","1","18560","8"
"53038","1","19990","8"
"53039","1","13698","8"
"53057","1","24767","8"
"53058","1","11859","8"
"53068","1","19417","8"
"53081","1","21015","8"
"53104","1","18385","8"
"53107","1","14276","8"
"53114","1","11631","8"
"53130","1","29605","8"
"53132","1","17954","8"
"53156","1","27431","8"
"53158","1","28893","8"
"53159","1","15638","8"
"53161","1","26014","8"
"53171","1","14962","8"
"53184","1","28344","8"
"53216","1","13479","8"
"53218","1","19519","8"
"53222","1","20578","8"
"53223","1","24566","8"
"53227","1","16020","8"
"53240","1","29824","8"
"53241","1","28892","8"
"53250","1","13032","8"
"53265","1","21133","8"
"53267","1","18853","8"
"53270","1","23321","8"
"53272","1","17903","8"
"53291","1","23158","8"
"53322","1","19847","8"
"53329","1","17448","8"
"53342","1","23264","8"
"53382","1","25630","8"
"53413","1","12024","8"
"53427","1","26758","8"
"53428","1","28321","8"
"53448","1","23936","8"
"53449","1","20064","8"
"53462","5","733","8"
"53504","5","726","8"
"53505","5","724","8"
"53516","5","749","8"
"53519","5","721","8"
"53520","5","744","8"
"53521","5","730","8"
"53581","5","738","8"
"53593","5","720","8"
"53604","5","720","8"
"53608","5","715","8"
"53609","5","715","8"
"53615","5","740","8"
"53628","1","24336","8"
"53647","1","29177","8"
"53652","1","29678","8"
"53661","1","23149","8"
"53663","1","24957","8"
"53678","1","26250","8"
"53693","1","12556","8"
"53719","1","28394","8"
"53744","1","25284","8"
"53745","1","21571","8"
"53747","1","21142","8"
"53751","1","26242","8"
"53764","1","12577","8"
"53784","1","11928","8"
"53785","1","26049","8"
"53808","1","15164","8"
"53814","1","27574","8"
"53850","1","16734","8"
"53851","1","12285","8"
"53871","1","14854","8"
"53876","1","14047","8"
"53901","1","19437","8"
"53903","1","18725","8"
"53919","1","29486","8"
"53949","1","11625","8"
"53951","1","24674","8"
"53956","1","22392","8"
"54007","1","21294","8"
"54009","1","21508","8"
"54012","1","22281","8"
"54015","1","14050","8"
"54036","1","16802","8"
"54037","1","17335","8"
"54066","1","24980","8"
"54067","1","16223","8"
"54075","1","25068","8"
"54076","1","20260","8"
"54084","1","28319","8"
"54120","1","16484","8"
"54147","1","16166","8"
"54149","1","12965","8"
"54162","1","21895","8"
"54169","1","23023","8"
"54175","1","15391","8"
"54183","1","15257","8"
"54184","1","21516","8"
"54189","1","22700","8"
"54190","1","27772","8"
"54245","1","24332","8"
"54250","1","23000","8"
"54264","1","16763","8"
"54289","1","14135","8"
"54318","1","18823","8"
"54326","1","18944","8"
"54328","1","27926","8"
"54344","1","12131","8"
"54345","1","14779","8"
"54352","1","27312","8"
"54353","1","28598","8"
"54372","1","16944","8"
"54376","1","29691","8"
"54377","1","17999","8"
"54387","1","23197","8"
"54405","1","25434","8"
"54407","1","27420","8"
"54427","1","24957","8"
"54453","1","16615","8"
"54454","1","14838","8"
"54475","1","11794","8"
"54476","1","23238","8"
"54496","1","19390","8"
"54500","1","21470","8"
"54506","1","16015","8"
"54507","1","25424","8"
"54511","1","20226","8"
"54522","1","15955","8"
"54535","1","17781","8"
"54560","1","28992","8"
"54563","1","25253","8"
"54564","1","16559","8"
"54568","1","28353","8"
"54590","1","27407","8"
"54599","1","26301","8"
"54600","1","23291","8"
"54601","1","15327","8"
"54604","1","14109","8"
"54628","1","27488","8"
"54630","1","13899","8"
"54635","1","18773","8"
"54656","1","27787","8"
"54670","1","28678","8"
"54699","1","25371","8"
"54712","1","19073","8"
"54714","1","24422","8"
"54758","1","17580","8"
"54793","1","25509","8"
"54816","1","17197","8"
"54817","1","24700","8"
"54822","1","23396","8"
"54852","1","15083","8"
"54854","1","15554","8"
"54874","1","20194","8"
"54876","1","16454","8"
"54878","1","13105","8"
"54880","1","12108","8"
"54910","1","28577","8"
"54917","1","28518","8"
"54919","1","19038","8"
"54940","1","16575","8"
"54941","1","19687","8"
"54955","1","13013","8"
"54975","1","27059","8"
"54982","1","26093","8"
"54983","1","13602","8"
"55004","1","19808","8"
"55005","1","13531","8"
"55006","1","28069","8"
"55007","1","27336","8"
"55008","1","21622","8"
"55010","1","19969","8"
"55033","1","22931","8"
"55062","1","21043","8"
"55090","1","18428","8"
"55115","1","17892","8"
"55116","1","18052","8"
"55118","1","17846","8"
"55166","1","19408","8"
"55167","1","19897","8"
"55170","1","17838","8"
"55188","1","27155","8"
"55209","1","13146","8"
"55210","1","15210","8"
"55212","1","22420","8"
"55232","1","12146","8"
"55237","5","728","8"
"55254","5","731","8"
"55272","5","746","8"
"55274","5","746","8"
"55293","5","719","8"
"55305","5","741","8"
"55306","5","750","8"
"55309","5","732","8"
"55312","5","736","8"
"55316","5","717","8"
"55320","5","750","8"
"55321","5","736","8"
"55355","1","14139","8"
"55360","1","29782","8"
"55362","1","22311","8"
"55363","1","25129","8"
"55378","1","25954","8"
"55379","1","11986","8"
"55382","1","14054","8"
"55383","1","28157","8"
"55395","1","24037","8"
"55397","1","24184","8"
"55419","1","12245","8"
"55422","1","12175","8"
"55423","1","25851","8"
"55433","1","12754","8"
"55434","1","29501","8"
"55454","1","21609","8"
"55477","1","29419","8"
"55478","1","14918","8"
"55479","1","12020","8"
"55482","1","13196","8"
"55483","1","27129","8"
"55486","1","16232","8"
"55492","1","14824","8"
"55503","1","29243","8"
"55505","1","14829","8"
"55513","1","16921","8"
"55532","1","22106","8"
"55583","1","18413","8"
"55585","1","13682","8"
"55586","1","26628","8"
"55611","1","28370","8"
"55641","1","29622","8"
"55646","1","28279","8"
"55682","1","25423","8"
"55733","1","22843","8"
"55735","1","29440","8"
"55739","1","23936","8"
"55773","1","13879","8"
"55774","1","28936","8"
"55776","1","11510","8"
"55778","1","16600","8"
"55779","1","26205","8"
"55787","1","15157","8"
"55822","1","13328","8"
"55847","1","21978","8"
"55849","1","14876","8"
"55852","1","24299","8"
"55864","1","19454","8"
"55866","1","22811","8"
"55898","1","29769","8"
"55900","1","11526","8"
"55901","1","12636","8"
"55902","1","15867","8"
"55925","1","19827","8"
"55932","1","11923","8"
"55944","1","19757","8"
"55945","1","27470","8"
"55946","1","21204","8"
"55952","1","25194","8"
"55958","1","12470","8"
"55969","1","27059","8"
"55978","1","25912","8"
"55979","1","26411","8"
"56004","1","25001","8"
"56005","1","11554","8"
"56014","1","25613","8"
"56016","1","15394","8"
"56017","1","15768","8"
"56021","1","11404","8"
"56028","1","13909","8"
"56051","1","24116","8"
"56067","1","23680","8"
"56090","1","29509","8"
"56095","1","25600","8"
"56098","1","29288","8"
"56107","1","23845","8"
"56108","1","17051","8"
"56133","1","16326","8"
"56134","1","17258","8"
"56159","1","27109","8"
"56164","1","13906","8"
"56178","1","20677","8"
"56186","1","26911","8"
"56206","1","23781","8"
"56209","1","27843","8"
"56232","1","19328","8"
"56252","1","24748","8"
"56257","1","24163","8"
"56299","1","21126","8"
"56302","1","21849","8"
"56304","1","25010","8"
"56305","1","19023","8"
"56307","1","19223","8"
"56310","1","22264","8"
"56331","1","26434","8"
"56334","1","15076","8"
"56335","1","13018","8"
"56337","1","29528","8"
"56360","1","15633","8"
"56406","1","24401","8"
"56411","1","13773","8"
"56414","1","15815","8"
"56443","1","23232","8"
"56463","1","21254","8"
"56480","1","25948","8"
"56481","1","16041","8"
"56485","1","22684","8"
"56486","1","27466","8"
"56514","1","21295","8"
"56515","1","21533","8"
"56517","1","11947","8"
"56520","1","24034","8"
"56539","1","15861","8"
"56552","1","13418","8"
"56570","1","25094","8"
"56573","1","14288","8"
"56579","1","17643","8"
"56580","1","24636","8"
"56594","1","11512","8"
"56630","1","23664","8"
"56631","1","13094","8"
"56638","1","24759","8"
"56649","1","12610","8"
"56666","1","20615","8"
"56669","1","22715","8"
"56693","1","19656","8"
"56694","1","23365","8"
"56726","1","25724","8"
"56727","1","25924","8"
"56758","1","26215","8"
"56784","1","20392","8"
"56793","1","24436","8"
"56794","1","16510","8"
"56827","1","17509","8"
"56849","1","13117","8"
"56858","1","26366","8"
"56879","1","15590","8"
"56883","1","13672","8"
"56884","1","16899","8"
"56931","1","21692","8"
"56935","1","22007","8"
"56936","1","25375","8"
"56957","1","23444","8"
"56961","1","28326","8"
"56969","1","23803","8"
"56987","1","25005","8"
"56988","1","28585","8"
"57009","1","16427","8"
"57010","1","24940","8"
"57012","5","727","8"
"57020","5","753","8"
"57066","5","718","8"
"57067","5","754","8"
"57069","5","718","8"
"57078","5","752","8"
"57132","5","729","8"
"57133","5","737","8"
"57156","5","739","8"
"57177","5","748","8"
"57182","5","748","8"
"57217","1","27145","8"
"57219","1","11583","8"
"57221","1","12198","8"
"57276","1","17492","8"
"57277","1","27369","8"
"57298","1","24122","8"
"57300","1","13667","8"
"57307","1","17722","8"
"57314","1","13096","8"
"57315","1","19173","8"
"57346","1","24611","8"
"57402","1","28480","8"
"57428","1","16050","8"
"57452","1","20118","8"
"57453","1","26672","8"
"57461","1","18924","8"
"57480","1","13573","8"
"57491","1","24053","8"
"57505","1","12536","8"
"57510","1","29189","8"
"57532","1","16565","8"
"57535","1","15402","8"
"57558","1","17064","8"
"57564","1","19259","8"
"57591","1","19580","8"
"57592","1","11805","8"
"57618","1","18068","8"
"57636","1","14901","8"
"57655","1","15796","8"
"57656","1","13487","8"
"57684","1","23158","8"
"57690","1","18584","8"
"57700","1","26567","8"
"57701","1","20442","8"
"57720","1","25035","8"
"57721","1","18604","8"
"57744","1","16942","8"
"57745","1","27662","8"
"57768","1","23925","8"
"57787","1","27938","8"
"57803","1","18736","8"
"57818","1","17137","8"
"57820","1","27630","8"
"57829","1","24093","8"
"57830","1","19051","8"
"57842","1","29445","8"
"57844","1","29772","8"
"57855","1","20441","8"
"57882","1","28560","8"
"57886","1","29359","8"
"57908","1","24633","8"
"57954","1","22451","8"
"57963","1","17134","8"
"57987","1","15899","8"
"57988","1","18758","8"
"57989","1","26409","8"
"58019","1","27680","8"
"58046","1","12888","8"
"58047","1","29683","8"
"58051","1","25387","8"
"58079","1","14757","8"
"58080","1","27767","8"
"58105","1","12584","8"
"58107","1","14754","8"
"58112","1","28636","8"
"58128","1","24564","8"
"58141","1","21516","8"
"58159","1","13269","8"
"58160","1","23840","8"
"58167","1","21675","8"
"58180","1","25210","8"
"58190","1","19487","8"
"58195","1","24940","8"
"58221","1","14766","8"
"58222","1","15080","8"
"58228","1","28788","8"
"58237","1","12370","8"
"58272","1","29855","8"
"58314","1","14887","8"
"58327","1","25583","8"
"58348","1","19424","8"
"58352","1","12440","8"
"58357","1","25178","8"
"58384","1","18009","8"
"58385","1","26938","8"
"58411","1","23505","8"
"58413","1","12281","8"
"58445","1","17201","8"
"58466","1","17841","8"
"58469","1","19586","8"
"58487","1","13619","8"
"58507","1","24607","8"
"58511","1","24371","8"
"58530","1","22017","8"
"58539","1","21527","8"
"58578","1","29745","8"
"58580","1","16708","8"
"58582","1","26194","8"
"58587","1","23444","8"
"58596","1","17618","8"
"58614","1","26012","8"
"58626","1","22790","8"
"58628","1","17215","8"
"58668","1","20032","8"
"58697","1","29162","8"
"58698","1","25344","8"
"58699","1","24879","8"
"58743","1","18201","8"
"58746","1","21953","8"
"58748","1","19725","8"
"58753","1","24251","8"
"58775","1","17794","8"
"58783","1","29824","8"
"58784","1","24129","8"
"58785","1","16597","8"
"58814","1","12218","8"
"58834","1","28562","8"
"58877","1","28939","8"
"58887","1","12689","8"
"58898","1","25569","8"
