"Column 0","ShipMethodID","ShipToAddressID","TerritoryID"
"45622","1","20959","7"
"45627","1","26885","7"
"45644","1","25361","7"
"45654","1","16410","7"
"45685","1","16163","7"
"45702","1","16277","7"
"45724","1","18115","7"
"45726","1","23932","7"
"45730","1","29275","7"
"45748","1","26322","7"
"45757","1","13768","7"
"45762","1","12818","7"
"45841","1","22059","7"
"45852","1","29428","7"
"45859","1","29752","7"
"45861","1","26223","7"
"45878","1","24286","7"
"45885","1","27535","7"
"45896","1","12753","7"
"45930","1","21981","7"
"45961","1","22091","7"
"45981","1","15931","7"
"45989","1","15845","7"
"45990","1","11667","7"
"46005","1","13137","7"
"46138","1","15545","7"
"46161","1","14318","7"
"46183","1","26351","7"
"46192","1","25952","7"
"46193","1","28067","7"
"46209","1","25304","7"
"46210","1","27590","7"
"46211","1","14905","7"
"46218","1","29341","7"
"46226","1","13662","7"
"46237","1","12063","7"
"46244","1","15115","7"
"46263","1","25581","7"
"46264","1","17949","7"
"46286","1","26941","7"
"46301","1","15799","7"
"46311","1","12646","7"
"46392","1","24160","7"
"46420","1","15491","7"
"46430","1","23256","7"
"46469","1","21756","7"
"46497","1","26493","7"
"46502","1","12613","7"
"46508","1","16780","7"
"46514","1","12170","7"
"46532","1","14980","7"
"46536","1","21101","7"
"46570","1","17717","7"
"46572","1","21905","7"
"46573","1","16464","7"
"46600","1","12417","7"
"46623","5","693","7"
"46626","5","694","7"
"46627","5","689","7"
"46652","5","682","7"
"46653","5","687","7"
"46700","1","29706","7"
"46711","1","18476","7"
"46712","1","25016","7"
"46720","1","14086","7"
"46722","1","26870","7"
"46783","1","26570","7"
"46789","1","12303","7"
"46799","1","13164","7"
"46803","1","24910","7"
"46804","1","19734","7"
"46809","1","20130","7"
"46820","1","11613","7"
"46827","1","24232","7"
"46835","1","20876","7"
"46836","1","18392","7"
"46846","1","28870","7"
"46847","1","14438","7"
"46869","1","15776","7"
"46870","1","27067","7"
"46871","1","15518","7"
"46884","1","11688","7"
"46904","1","17222","7"
"46941","5","714","7"
"46981","5","710","7"
"46982","5","683","7"
"46983","5","691","7"
"46985","5","688","7"
"46987","5","684","7"
"47019","5","704","7"
"47091","1","26254","7"
"47108","1","25004","7"
"47118","1","19100","7"
"47152","1","29633","7"
"47155","1","21403","7"
"47175","1","23045","7"
"47186","1","12963","7"
"47198","1","16213","7"
"47221","1","26818","7"
"47242","1","26522","7"
"47257","1","16497","7"
"47269","1","29570","7"
"47270","1","27484","7"
"47275","1","22052","7"
"47281","1","29196","7"
"47292","1","26727","7"
"47315","1","13246","7"
"47317","1","22428","7"
"47323","1","29109","7"
"47337","1","26860","7"
"47356","5","678","7"
"47376","5","681","7"
"47377","5","701","7"
"47391","5","702","7"
"47410","5","706","7"
"47460","1","17123","7"
"47463","1","13364","7"
"47470","1","20106","7"
"47471","1","26949","7"
"47477","1","12123","7"
"47483","1","16411","7"
"47485","1","16586","7"
"47486","1","19865","7"
"47492","1","29448","7"
"47493","1","11584","7"
"47497","1","18947","7"
"47511","1","21415","7"
"47527","1","24828","7"
"47545","1","23258","7"
"47546","1","16192","7"
"47549","1","13019","7"
"47556","1","24927","7"
"47570","1","29282","7"
"47571","1","27436","7"
"47584","1","12864","7"
"47595","1","25413","7"
"47600","1","17240","7"
"47601","1","29211","7"
"47602","1","17611","7"
"47605","1","21574","7"
"47642","1","19821","7"
"47645","1","13734","7"
"47678","5","689","7"
"47679","5","693","7"
"47680","5","694","7"
"47704","5","687","7"
"47705","5","682","7"
"47755","1","17336","7"
"47759","1","15120","7"
"47764","1","18961","7"
"47785","1","14674","7"
"47786","1","14631","7"
"47793","1","11551","7"
"47800","1","21409","7"
"47836","1","17584","7"
"47846","1","25059","7"
"47859","1","17561","7"
"47871","1","12103","7"
"47872","1","26305","7"
"47880","1","24902","7"
"47896","1","22235","7"
"47898","1","20265","7"
"47903","1","27869","7"
"47912","1","15938","7"
"47919","1","27673","7"
"47921","1","27811","7"
"47943","1","28532","7"
"47944","1","29333","7"
"47945","1","17983","7"
"47946","1","15046","7"
"47969","5","714","7"
"48005","5","710","7"
"48006","5","691","7"
"48007","5","683","7"
"48009","5","688","7"
"48010","5","684","7"
"48042","5","704","7"
"48085","5","686","7"
"48117","1","16353","7"
"48119","1","12515","7"
"48138","1","24459","7"
"48151","1","17404","7"
"48160","1","13456","7"
"48177","1","28123","7"
"48191","1","15601","7"
"48211","1","12253","7"
"48227","1","21582","7"
"48237","1","21654","7"
"48251","1","20822","7"
"48253","1","24453","7"
"48257","1","12207","7"
"48258","1","28454","7"
"48271","1","28599","7"
"48272","1","14115","7"
"48298","5","678","7"
"48317","5","701","7"
"48319","5","681","7"
"48332","5","702","7"
"48348","5","706","7"
"48412","1","12138","7"
"48420","1","20358","7"
"48423","1","12822","7"
"48424","1","11824","7"
"48439","1","15537","7"
"48440","1","27442","7"
"48452","1","26360","7"
"48453","1","25244","7"
"48459","1","28211","7"
"48503","1","26980","7"
"48505","1","23296","7"
"48506","1","27994","7"
"48509","1","21111","7"
"48522","1","28393","7"
"48524","1","11763","7"
"48535","1","19300","7"
"48546","1","14247","7"
"48549","1","16901","7"
"48550","1","13352","7"
"48567","1","21670","7"
"48568","1","14464","7"
"48572","1","26711","7"
"48589","1","26546","7"
"48590","1","29249","7"
"48591","1","16348","7"
"48599","1","20514","7"
"48601","1","15994","7"
"48603","1","20084","7"
"48613","1","22212","7"
"48614","1","27266","7"
"48627","1","24904","7"
"48635","1","11760","7"
"48642","1","26812","7"
"48657","1","27918","7"
"48659","1","16774","7"
"48669","1","29376","7"
"48675","1","26456","7"
"48683","1","18426","7"
"48703","1","14079","7"
"48705","1","16396","7"
"48707","1","13927","7"
"48717","1","24131","7"
"48723","1","23145","7"
"48733","5","693","7"
"48755","5","694","7"
"48763","5","682","7"
"48774","5","689","7"
"48796","1","23036","7"
"48805","1","23734","7"
"48841","1","12872","7"
"48849","1","22952","7"
"48850","1","17750","7"
"48858","1","25332","7"
"48867","1","22877","7"
"48868","1","26346","7"
"48892","1","23099","7"
"48922","1","13738","7"
"48930","1","15180","7"
"48939","1","26278","7"
"48951","1","18216","7"
"48952","1","26159","7"
"48975","1","22542","7"
"48989","1","23497","7"
"48995","1","12102","7"
"48999","1","13287","7"
"49001","1","24287","7"
"49025","1","14684","7"
"49031","1","25159","7"
"49032","1","29688","7"
"49056","5","683","7"
"49078","5","704","7"
"49097","5","714","7"
"49118","5","710","7"
"49126","5","691","7"
"49129","5","684","7"
"49134","5","688","7"
"49193","1","12085","7"
"49197","1","22453","7"
"49203","1","22103","7"
"49217","1","25942","7"
"49228","1","29395","7"
"49248","1","14451","7"
"49249","1","13251","7"
"49250","1","24483","7"
"49259","1","22682","7"
"49262","1","12392","7"
"49270","1","23138","7"
"49281","1","23107","7"
"49301","1","19747","7"
"49302","1","16304","7"
"49329","1","19558","7"
"49340","1","15865","7"
"49341","1","24155","7"
"49361","1","14764","7"
"49372","1","13837","7"
"49373","1","18835","7"
"49384","1","12456","7"
"49390","1","13668","7"
"49411","1","27275","7"
"49425","1","25220","7"
"49427","1","24181","7"
"49437","1","26100","7"
"49452","5","678","7"
"49466","5","706","7"
"49488","5","701","7"
"49504","5","702","7"
"49505","5","681","7"
"49550","1","20459","7"
"49558","1","20491","7"
"49569","1","29006","7"
"49575","1","26103","7"
"49583","1","12101","7"
"49598","1","27942","7"
"49599","1","29127","7"
"49613","1","23831","7"
"49617","1","13226","7"
"49639","1","24947","7"
"49645","1","26840","7"
"49646","1","23561","7"
"49665","1","27472","7"
"49672","1","18685","7"
"49675","1","11456","7"
"49686","1","14225","7"
"49687","1","17111","7"
"49702","1","19314","7"
"49703","1","21745","7"
"49705","1","13080","7"
"49706","1","18316","7"
"49717","1","13330","7"
"49731","1","29410","7"
"49746","1","21640","7"
"49752","1","27513","7"
"49758","1","27567","7"
"49766","1","19371","7"
"49791","1","27744","7"
"49801","1","22505","7"
"49803","1","15616","7"
"49812","1","29228","7"
"49813","1","14520","7"
"49814","1","26202","7"
"49830","5","693","7"
"49833","5","694","7"
"49834","5","689","7"
"49854","5","687","7"
"49876","5","682","7"
"49896","1","19396","7"
"49897","1","19560","7"
"49900","1","24830","7"
"49901","1","24896","7"
"49925","1","16837","7"
"49926","1","15795","7"
"49927","1","24661","7"
"49928","1","25751","7"
"49929","1","18855","7"
"49939","1","28127","7"
"49964","1","24098","7"
"49975","1","29767","7"
"49985","1","27021","7"
"50031","1","19337","7"
"50037","1","29061","7"
"50046","1","18582","7"
"50047","1","19971","7"
"50054","1","26556","7"
"50081","1","17337","7"
"50083","1","17651","7"
"50088","1","13484","7"
"50089","1","19555","7"
"50090","1","12282","7"
"50091","1","11612","7"
"50092","1","11562","7"
"50097","1","12644","7"
"50101","1","27769","7"
"50109","1","29766","7"
"50110","1","14333","7"
"50131","1","24898","7"
"50133","1","22818","7"
"50171","1","22248","7"
"50172","1","29862","7"
"50176","1","19129","7"
"50184","1","25956","7"
"50193","5","714","7"
"50220","5","691","7"
"50222","5","710","7"
"50224","5","688","7"
"50225","5","684","7"
"50253","5","704","7"
"50318","5","686","7"
"50328","1","22884","7"
"50329","1","24540","7"
"50340","1","27558","7"
"50371","1","17085","7"
"50374","1","21558","7"
"50375","1","25856","7"
"50376","1","15132","7"
"50378","1","22382","7"
"50380","1","25115","7"
"50404","1","22714","7"
"50416","1","25462","7"
"50417","1","21465","7"
"50424","1","23602","7"
"50442","1","21158","7"
"50443","1","25445","7"
"50450","1","24277","7"
"50453","1","22155","7"
"50455","1","11457","7"
"50473","1","12295","7"
"50494","1","27292","7"
"50495","1","14786","7"
"50502","1","11446","7"
"50505","1","18139","7"
"50509","1","25127","7"
"50522","1","21018","7"
"50531","1","27781","7"
"50533","1","16811","7"
"50552","1","17537","7"
"50579","1","18076","7"
"50591","1","17302","7"
"50600","1","15849","7"
"50621","1","20558","7"
"50629","1","27385","7"
"50665","5","678","7"
"50673","5","701","7"
"50681","5","702","7"
"50697","5","706","7"
"50763","1","14594","7"
"50773","1","13699","7"
"50777","1","15273","7"
"50778","1","13763","7"
"50780","1","29278","7"
"50782","1","14848","7"
"50783","1","24499","7"
"50798","1","19749","7"
"50800","1","27778","7"
"50807","1","18120","7"
"50808","1","28985","7"
"50816","1","17993","7"
"50826","1","29473","7"
"50840","1","15524","7"
"50842","1","14659","7"
"50844","1","17621","7"
"50856","1","19060","7"
"50865","1","14915","7"
"50874","1","29038","7"
"50887","1","19001","7"
"50889","1","24814","7"
"50897","1","16525","7"
"50907","1","12231","7"
"50917","1","11538","7"
"50918","1","14429","7"
"50920","1","29176","7"
"50930","1","15685","7"
"50931","1","21326","7"
"50932","1","16057","7"
"50933","1","24554","7"
"50939","1","18616","7"
"50941","1","11650","7"
"50942","1","12916","7"
"50950","1","14393","7"
"50957","1","12788","7"
"50958","1","19313","7"
"50959","1","27490","7"
"50961","1","21222","7"
"50962","1","28180","7"
"50984","1","26145","7"
"50999","1","17301","7"
"51011","1","20470","7"
"51013","1","15299","7"
"51014","1","12516","7"
"51015","1","17573","7"
"51016","1","23818","7"
"51021","1","13238","7"
"51022","1","18235","7"
"51041","1","24504","7"
"51042","1","17985","7"
"51053","1","21353","7"
"51054","1","16335","7"
"51055","1","22685","7"
"51103","5","693","7"
"51104","5","694","7"
"51168","5","682","7"
"51179","1","18461","7"
"51181","1","29716","7"
"51192","1","11456","7"
"51224","1","22818","7"
"51228","1","21158","7"
"51245","1","27575","7"
"51248","1","18422","7"
"51251","1","18120","7"
"51259","1","18120","7"
"51262","1","25956","7"
"51302","1","21326","7"
"51305","1","27513","7"
"51307","1","26202","7"
"51316","1","26346","7"
"51317","1","27793","7"
"51319","1","24904","7"
"51320","1","11704","7"
"51322","1","25786","7"
"51326","1","13649","7"
"51334","1","12392","7"
"51335","1","18763","7"
"51341","1","25701","7"
"51343","1","15273","7"
"51372","1","14589","7"
"51383","1","25558","7"
"51392","1","19396","7"
"51393","1","24098","7"
"51409","1","21465","7"
"51412","1","19767","7"
"51428","1","26817","7"
"51439","1","27611","7"
"51441","1","27575","7"
"51480","1","28180","7"
"51500","1","27765","7"
"51502","1","14786","7"
"51503","1","13164","7"
"51512","1","24540","7"
"51513","1","29038","7"
"51515","1","16837","7"
"51527","1","25901","7"
"51547","1","12214","7"
"51574","1","29767","7"
"51575","1","11509","7"
"51589","1","22884","7"
"51602","1","15273","7"
"51618","1","29249","7"
"51621","1","19060","7"
"51623","1","24827","7"
"51633","1","13668","7"
"51641","1","27021","7"
"51644","1","24044","7"
"51673","1","15795","7"
"51686","1","25432","7"
"51688","1","27769","7"
"51696","5","714","7"
"51708","5","713","7"
"51724","5","690","7"
"51729","5","696","7"
"51732","5","698","7"
"51733","5","680","7"
"51734","5","710","7"
"51735","5","708","7"
"51736","5","711","7"
"51737","5","691","7"
"51739","5","684","7"
"51742","5","688","7"
"51752","5","709","7"
"51774","5","704","7"
"51801","5","683","7"
"51803","5","676","7"
"51857","5","679","7"
"51858","5","685","7"
"51861","5","712","7"
"51877","1","16811","7"
"51902","1","24937","7"
"51904","1","28032","7"
"51906","1","26733","7"
"51909","1","29648","7"
"51921","1","19560","7"
"51923","1","25115","7"
"51949","1","20724","7"
"51956","1","17752","7"
"51963","1","23670","7"
"51997","1","24161","7"
"52000","1","15921","7"
"52017","1","24044","7"
"52049","1","21303","7"
"52050","1","19604","7"
"52051","1","12483","7"
"52059","1","16826","7"
"52096","1","12181","7"
"52097","1","21302","7"
"52109","1","25445","7"
"52111","1","16335","7"
"52120","1","14679","7"
"52136","1","22648","7"
"52194","1","19047","7"
"52199","1","17455","7"
"52204","1","25244","7"
"52209","1","18216","7"
"52213","1","18139","7"
"52214","1","18235","7"
"52246","1","28746","7"
"52247","1","27302","7"
"52248","1","25649","7"
"52255","1","19931","7"
"52257","1","13124","7"
"52268","1","20415","7"
"52276","1","25560","7"
"52277","1","15735","7"
"52309","1","29648","7"
"52327","1","28133","7"
"52329","1","21353","7"
"52352","1","14559","7"
"52355","1","28668","7"
"52357","1","19509","7"
"52389","1","20819","7"
"52395","1","19089","7"
"52440","1","17356","7"
"52441","1","18820","7"
"52469","1","25462","7"
"52481","1","24477","7"
"52504","1","24505","7"
"52507","1","25567","7"
"52549","1","24812","7"
"52550","1","24800","7"
"52551","1","24706","7"
"52574","1","28920","7"
"52575","1","22947","7"
"52577","1","18855","7"
"52596","1","28880","7"
"52605","1","16324","7"
"52614","1","13022","7"
"52615","1","16525","7"
"52625","1","13456","7"
"52643","1","29437","7"
"52644","1","29684","7"
"52647","1","24412","7"
"52655","1","14336","7"
"52659","1","13402","7"
"52671","1","17302","7"
"52700","1","28405","7"
"52701","1","21068","7"
"52702","1","14495","7"
"52704","1","25440","7"
"52725","1","29716","7"
"52729","1","16630","7"
"52731","1","11562","7"
"52748","1","16669","7"
"52749","1","21735","7"
"52752","1","16104","7"
"52756","1","20385","7"
"52768","1","26100","7"
"52769","1","27567","7"
"52770","1","26426","7"
"52772","1","17927","7"
"52811","1","22830","7"
"52815","1","25464","7"
"52816","1","19948","7"
"52817","1","16776","7"
"52820","1","27536","7"
"52840","1","11702","7"
"52846","1","22714","7"
"52851","1","14086","7"
"52867","1","28024","7"
"52868","1","13884","7"
"52892","1","29706","7"
"52907","1","19476","7"
"52911","1","17948","7"
"52913","1","26175","7"
"52925","1","20459","7"
"52926","1","23170","7"
"52928","1","26503","7"
"52943","1","11701","7"
"52944","1","19207","7"
"52945","1","16567","7"
"52946","1","13946","7"
"52952","1","20289","7"
"52987","1","19681","7"
"53001","1","13812","7"
"53041","1","29648","7"
"53083","1","16329","7"
"53105","1","26207","7"
"53106","1","12248","7"
"53109","1","24771","7"
"53111","1","29088","7"
"53112","1","19167","7"
"53134","1","14659","7"
"53157","1","25288","7"
"53160","1","16294","7"
"53172","1","18426","7"
"53173","1","17016","7"
"53183","1","11670","7"
"53195","1","12515","7"
"53221","1","22677","7"
"53225","1","19263","7"
"53226","1","16385","7"
"53249","1","11666","7"
"53271","1","12870","7"
"53290","1","12916","7"
"53315","1","19094","7"
"53316","1","25215","7"
"53321","1","16225","7"
"53323","1","19672","7"
"53344","1","22103","7"
"53350","1","28127","7"
"53358","1","17222","7"
"53378","1","12934","7"
"53381","1","24695","7"
"53396","1","29352","7"
"53430","1","29102","7"
"53432","1","23236","7"
"53433","1","13188","7"
"53461","5","678","7"
"53475","5","701","7"
"53478","5","681","7"
"53479","5","677","7"
"53494","5","699","7"
"53497","5","702","7"
"53523","5","706","7"
"53525","5","692","7"
"53559","5","705","7"
"53645","1","29279","7"
"53676","1","23561","7"
"53677","1","17621","7"
"53679","1","14022","7"
"53680","1","20130","7"
"53694","1","29080","7"
"53696","1","20782","7"
"53697","1","28875","7"
"53698","1","19360","7"
"53699","1","28994","7"
"53752","1","26437","7"
"53763","1","16865","7"
"53807","1","20921","7"
"53809","1","11531","7"
"53811","1","28252","7"
"53815","1","21661","7"
"53828","1","25786","7"
"53847","1","15455","7"
"53861","1","25065","7"
"53877","1","12818","7"
"53907","1","16224","7"
"53948","1","15697","7"
"53954","1","19174","7"
"53957","1","11894","7"
"53974","1","26305","7"
"54010","1","29648","7"
"54016","1","17417","7"
"54039","1","23902","7"
"54040","1","24814","7"
"54072","1","11762","7"
"54073","1","20009","7"
"54095","1","15273","7"
"54100","1","22884","7"
"54102","1","23547","7"
"54104","1","20936","7"
"54109","1","19821","7"
"54111","1","27575","7"
"54124","1","28704","7"
"54125","1","29364","7"
"54127","1","27197","7"
"54128","1","21630","7"
"54135","1","13261","7"
"54146","1","12214","7"
"54165","1","17205","7"
"54167","1","21758","7"
"54181","1","24947","7"
"54224","1","21417","7"
"54227","1","17022","7"
"54229","1","19655","7"
"54247","1","19337","7"
"54251","1","13763","7"
"54253","1","15299","7"
"54255","1","21514","7"
"54256","1","28985","7"
"54266","1","16464","7"
"54287","1","25274","7"
"54312","1","12282","7"
"54313","1","12085","7"
"54327","1","29196","7"
"54341","1","28829","7"
"54343","1","12960","7"
"54348","1","15497","7"
"54349","1","25847","7"
"54351","1","29522","7"
"54360","1","23904","7"
"54373","1","16305","7"
"54374","1","25159","7"
"54386","1","24453","7"
"54402","1","22005","7"
"54403","1","15376","7"
"54408","1","21120","7"
"54410","1","27565","7"
"54415","1","28787","7"
"54419","1","15537","7"
"54428","1","17310","7"
"54431","1","18115","7"
"54438","1","26870","7"
"54450","1","14981","7"
"54452","1","20614","7"
"54455","1","11693","7"
"54459","1","21091","7"
"54460","1","19270","7"
"54461","1","26592","7"
"54478","1","15273","7"
"54502","1","21789","7"
"54503","1","16324","7"
"54504","1","26334","7"
"54523","1","13868","7"
"54525","1","19029","7"
"54536","1","22952","7"
"54561","1","22320","7"
"54562","1","18840","7"
"54566","1","20772","7"
"54567","1","14096","7"
"54569","1","23866","7"
"54602","1","23513","7"
"54631","1","13790","7"
"54659","1","15931","7"
"54671","1","19971","7"
"54686","1","27185","7"
"54687","1","29074","7"
"54688","1","23963","7"
"54692","1","24221","7"
"54698","1","22435","7"
"54715","1","16956","7"
"54724","1","29176","7"
"54745","1","17868","7"
"54747","1","20711","7"
"54750","1","25754","7"
"54751","1","18192","7"
"54752","1","28871","7"
"54753","1","25717","7"
"54767","1","21347","7"
"54770","1","29752","7"
"54774","1","23640","7"
"54792","1","20058","7"
"54794","1","21817","7"
"54795","1","17925","7"
"54796","1","23930","7"
"54820","1","15120","7"
"54849","1","25526","7"
"54850","1","27278","7"
"54862","1","18475","7"
"54875","1","15616","7"
"54877","1","23138","7"
"54881","1","14915","7"
"54882","1","14393","7"
"54909","1","18366","7"
"54915","1","21581","7"
"54953","1","29705","7"
"54954","1","28031","7"
"54956","1","23416","7"
"54957","1","29750","7"
"54958","1","22261","7"
"54959","1","13428","7"
"54960","1","20500","7"
"55002","1","19945","7"
"55011","1","17679","7"
"55022","1","13484","7"
"55060","1","24235","7"
"55061","1","20179","7"
"55066","1","29365","7"
"55067","1","11619","7"
"55068","1","21354","7"
"55070","1","24105","7"
"55071","1","24111","7"
"55072","1","20399","7"
"55078","1","11753","7"
"55117","1","29268","7"
"55119","1","14956","7"
"55120","1","25825","7"
"55122","1","25188","7"
"55123","1","25088","7"
"55126","1","16849","7"
"55142","1","18120","7"
"55145","1","24885","7"
"55146","1","24286","7"
"55165","1","19618","7"
"55168","1","27256","7"
"55169","1","24550","7"
"55171","1","29648","7"
"55178","1","25846","7"
"55187","1","21654","7"
"55208","1","15219","7"
"55211","1","26732","7"
"55250","5","693","7"
"55252","5","694","7"
"55311","5","682","7"
"55317","5","687","7"
"55341","1","16353","7"
"55354","1","20030","7"
"55356","1","14372","7"
"55359","1","28933","7"
"55365","1","14338","7"
"55370","1","29648","7"
"55381","1","26523","7"
"55396","1","14520","7"
"55427","1","22641","7"
"55435","1","17908","7"
"55485","1","21822","7"
"55506","1","14438","7"
"55534","1","28216","7"
"55535","1","14818","7"
"55551","1","21158","7"
"55554","1","21051","7"
"55555","1","20876","7"
"55561","1","14087","7"
"55587","1","29648","7"
"55588","1","29648","7"
"55623","1","11456","7"
"55624","1","25791","7"
"55645","1","23851","7"
"55647","1","28799","7"
"55653","1","16704","7"
"55655","1","26489","7"
"55681","1","26817","7"
"55687","1","28123","7"
"55714","1","14402","7"
"55715","1","14073","7"
"55740","1","26493","7"
"55754","1","13751","7"
"55775","1","18155","7"
"55781","1","23785","7"
"55811","1","25701","7"
"55824","1","24232","7"
"55848","1","28584","7"
"55851","1","22279","7"
"55853","1","21991","7"
"55868","1","12516","7"
"55899","1","18466","7"
"55903","1","27724","7"
"55904","1","18891","7"
"55924","1","14848","7"
"55951","1","16324","7"
"55980","1","14126","7"
"55996","1","17191","7"
"55997","1","21526","7"
"56015","1","24898","7"
"56047","1","29042","7"
"56092","1","20617","7"
"56096","1","17558","7"
"56097","1","11788","7"
"56123","1","19639","7"
"56165","1","29407","7"
"56166","1","15738","7"
"56172","1","24447","7"
"56224","1","23028","7"
"56226","1","29716","7"
"56248","1","23898","7"
"56250","1","20045","7"
"56253","1","29648","7"
"56279","1","17146","7"
"56300","1","19238","7"
"56301","1","17435","7"
"56303","1","16049","7"
"56306","1","24522","7"
"56309","1","23128","7"
"56356","1","28022","7"
"56357","1","12635","7"
"56358","1","24413","7"
"56388","1","25016","7"
"56404","1","21700","7"
"56408","1","29646","7"
"56413","1","18192","7"
"56441","1","20004","7"
"56444","1","24277","7"
"56445","1","26556","7"
"56460","1","27207","7"
"56461","1","24807","7"
"56519","1","13936","7"
"56538","1","14304","7"
"56542","1","21101","7"
"56553","1","19523","7"
"56569","1","18806","7"
"56571","1","23219","7"
"56572","1","22537","7"
"56578","1","20148","7"
"56596","1","14180","7"
"56607","1","12253","7"
"56628","1","17168","7"
"56629","1","27861","7"
"56632","1","24170","7"
"56642","1","12272","7"
"56643","1","17983","7"
"56665","1","14025","7"
"56671","1","29556","7"
"56705","1","25127","7"
"56730","1","21457","7"
"56732","1","29336","7"
"56733","1","20604","7"
"56763","1","17301","7"
"56778","1","12445","7"
"56779","1","28164","7"
"56780","1","11948","7"
"56795","1","18422","7"
"56823","1","22707","7"
"56824","1","12241","7"
"56825","1","23922","7"
"56833","1","16012","7"
"56838","1","18582","7"
"56860","1","28392","7"
"56880","1","27086","7"
"56881","1","11435","7"
"56885","1","26887","7"
"56886","1","28177","7"
"56887","1","17091","7"
"56909","1","24044","7"
"56933","1","21190","7"
"56934","1","29437","7"
"56941","1","16887","7"
"56956","1","27478","7"
"56958","1","13497","7"
"56991","1","22967","7"
"57028","5","713","7"
"57043","5","690","7"
"57048","5","698","7"
"57050","5","711","7"
"57051","5","710","7"
"57053","5","691","7"
"57054","5","708","7"
"57055","5","696","7"
"57056","5","688","7"
"57058","5","680","7"
"57061","5","684","7"
"57068","5","709","7"
"57086","5","704","7"
"57094","5","714","7"
"57119","5","712","7"
"57143","5","685","7"
"57150","5","679","7"
"57181","5","686","7"
"57218","1","20074","7"
"57220","1","26915","7"
"57241","1","27266","7"
"57242","1","18422","7"
"57243","1","25701","7"
"57251","1","12753","7"
"57252","1","17498","7"
"57274","1","13601","7"
"57278","1","28316","7"
"57284","1","28579","7"
"57337","1","13911","7"
"57338","1","22477","7"
"57403","1","18160","7"
"57414","1","16525","7"
"57426","1","22314","7"
"57463","1","20319","7"
"57488","1","23099","7"
"57507","1","18255","7"
"57508","1","14476","7"
"57509","1","17972","7"
"57512","1","24555","7"
"57513","1","14601","7"
"57530","1","25445","7"
"57531","1","17220","7"
"57573","1","22907","7"
"57595","1","14631","7"
"57599","1","17085","7"
"57616","1","18288","7"
"57622","1","29281","7"
"57663","1","11914","7"
"57671","1","13131","7"
"57672","1","28476","7"
"57686","1","14022","7"
"57704","1","17537","7"
"57705","1","21981","7"
"57722","1","12960","7"
"57769","1","22894","7"
"57813","1","14642","7"
"57814","1","15184","7"
"57825","1","12386","7"
"57845","1","17421","7"
"57846","1","26817","7"
"57847","1","24499","7"
"57879","1","16563","7"
"57883","1","17661","7"
"57891","1","11456","7"
"57898","1","21389","7"
"57899","1","14115","7"
"57925","1","22267","7"
"57928","1","26731","7"
"57929","1","19369","7"
"57930","1","16024","7"
"57933","1","22991","7"
"57939","1","23625","7"
"57951","1","23106","7"
"57990","1","21663","7"
"57991","1","21239","7"
"58004","1","12526","7"
"58017","1","23513","7"
"58020","1","23513","7"
"58034","1","27092","7"
"58035","1","15518","7"
"58048","1","16962","7"
"58054","1","24741","7"
"58070","1","15845","7"
"58077","1","12872","7"
"58078","1","20822","7"
"58099","1","15307","7"
"58100","1","16707","7"
"58102","1","27591","7"
"58104","1","18470","7"
"58106","1","26810","7"
"58129","1","21795","7"
"58130","1","27869","7"
